Machine_ID,Density_Overload,Abnormal_Flow_Rate,Heat_Flow,Asset_Integrity,Temperature_Differential,Volumetric_Flow_Rate,Tangential_Stress,Duct_Lengths_in_Units,Fault_in_last_Month,Avg_hours_in_Use,Pressure_Alarm,Inclination_Angle,Location_Fault_Code,Operating_Pressure_above_Normal,Vandalism_Reports,Compression_Ratio,Multiple_Connects,Water_Exposure_units,Humidity_Factor,Cathodic_Protection,Pressure_Class,District,Latitude,Longitude,Failure_NextHour
194889,87,0,87,783360,47,22,30,33,8,19,0,0,27,0,0,1,1,0,128,1,0,Sungei Road,"1,3","103,85",1
196856,1148,0,1148,783360,63,39,30,340,0,53,0,8,0,2,0,0,12,394,128,1,0,Mandai,"1,43","103,82",1
198390,497,0,497,783360,48,23,30,126,0,44,0,3,0,2,0,0,6,149,128,1,0,Ang Mo Kio,"1,37","103,85",1
198391,497,0,497,783360,48,23,30,126,0,44,0,3,0,2,0,0,6,149,128,1,0,Woodgrove,"1,43","103,78",1
181083,0,0,0,0,0,449,456,641,0,619,0,25,0,20,0,0,0,0,1,1,0,Thomson,"1,33","103,84",0
181184,0,0,0,0,0,441,456,495,0,746,0,48,0,21,0,0,0,0,1,1,0,Gek Poh Ville,"1,35","103,7",0
181295,0,0,0,0,0,424,456,1585,1,668,0,17,0,5,0,0,0,0,1,1,0,Hume Estate,"1,35","103,82",0
182212,0,0,0,0,0,493,456,571,0,607,0,22,0,5,0,0,0,0,1,1,0,Geylang,"1,32","103,89",0
184461,0,0,0,0,0,396,456,345,0,557,0,12,0,6,0,0,0,0,1,1,0,Marina Bay,"1,28","103,85",0
10505,3053,0,3053,783360,138,428,455,1181,0,685,0,12,69,6,0,1,122,777,128,1,0,Tuas West,"1,33","103,63",0
116328,2212,0,2212,783360,1069,443,455,346,0,618,0,22,97,7,0,1,146,632,128,1,0,Boon Keng,"1,32","103,86",0
184354,2212,0,2212,783360,1069,443,455,346,0,618,0,22,97,7,0,1,146,632,128,1,0,Wrexham,"1,35","103,82",0
190324,3053,0,3053,783360,138,428,455,1181,0,685,0,12,69,6,0,1,122,777,128,1,0,Tuas West,"1,33","103,63",0
10259,3272,0,3272,777240,117,454,455,1301,0,599,0,28,120,9,0,1,105,830,127,1,0,Bartley,"1,34","103,88",0
10260,3272,0,3272,777240,117,454,455,1301,0,599,0,28,120,9,0,1,105,830,127,1,0,Bartley,"1,34","103,88",0
10576,2706,0,2706,777240,176,421,455,1650,0,589,0,18,130,8,0,2,117,722,127,1,0,Marina Bay,"1,28","103,85",0
44678,1565,0,1564,777240,446,532,455,473,0,715,4,43,141,9,0,2,28,681,127,1,1,Tai Seng,"1,34","103,89",0
46256,5371,0,5371,777240,199,447,455,502,0,627,0,18,229,6,1,2,230,1364,127,1,1,Chin Bee,"1,34","103,72",0
106407,2755,0,2755,777240,2580,421,455,1858,0,458,1,15,127,12,1,2,340,1752,127,1,1,Tuas South,"1,26","103,61",0
108571,4154,0,4154,777240,6120,439,455,2288,1,495,1,59,221,17,4,2,707,3111,127,1,1,Jurong?ndustrial,"1,34","103,75",0
185609,4154,0,4154,777240,6120,439,455,2288,1,495,1,59,221,17,4,2,707,3111,127,1,1,Mattar,"1,33","103,88",0
186007,2755,0,2755,777240,2580,421,455,1858,0,458,1,15,127,12,1,2,340,1752,127,1,1,Seletar,"1,41","103,87",0
187953,5371,0,5371,777240,199,447,455,502,0,627,0,18,229,6,1,2,230,1364,127,1,1,Innova,"1,43","103,79",0
188085,1565,0,1564,777240,446,532,455,473,0,715,4,43,141,9,0,2,28,681,127,1,1,Pulau Tekong,"1,41","104,04",0
191849,308,0,308,783360,24,36,29,168,0,50,0,3,0,0,0,0,2,78,128,1,0,Shunfu Estate,"1,35","103,84",1
193647,413,0,413,783360,31,21,29,148,0,34,0,1,43,1,0,1,28,110,128,1,0,Kallang,"1,31","103,87",1
193671,434,0,434,783360,30,24,29,131,0,32,0,4,50,2,0,1,28,117,128,1,0,Somerset-Killiney,"1,35","103,82",1
193850,348,0,348,783360,81,35,29,108,0,51,0,5,6,3,0,1,25,62,128,1,0,Serangoon North,"1,36","103,87",1
193923,346,0,346,783360,35,26,29,103,0,41,0,6,40,3,0,1,15,71,128,1,0,Hume Estate,"1,35","103,82",1
194051,468,0,468,783360,68,26,29,215,0,31,0,4,2,4,0,1,30,146,128,1,0,Holland Village,"1,31","103,8",1
194843,74,0,74,783360,6,15,29,24,0,16,0,0,1,0,0,1,0,9,128,1,0,Yishun,"1,43","103,84",1
195163,84,0,84,783360,43,25,29,30,7,9,0,0,10,0,0,1,0,5,128,1,0,Nanyang,"1,35","103,69",1
196971,888,0,888,783360,65,27,29,251,0,48,0,7,0,0,0,1,9,399,128,1,0,Jurong?esidential,"1,35","103,82",1
198218,506,0,506,783360,65,38,29,161,0,50,0,6,0,4,0,0,3,190,128,1,0,Elias,"1,38","103,94",1
190224,2706,0,2706,777240,176,421,455,1650,0,589,0,18,130,8,0,2,117,722,127,1,0,Mount Pleasant,"1,33","103,83",0
190664,3272,0,3272,777240,117,454,455,1301,0,599,0,28,120,9,0,1,105,830,127,1,0,Bukit Merah,"1,35","103,82",0
190665,3272,0,3272,777240,117,454,455,1301,0,599,0,28,120,9,0,1,105,830,127,1,0,Murai,"1,39","103,69",0
159129,0,0,0,0,0,484,455,590,0,591,0,15,0,13,0,0,0,0,1,1,0,Seletar,"1,41","103,87",0
159271,0,0,0,0,0,419,455,742,0,493,0,24,0,9,0,0,0,0,1,1,0,Tuas Link,"1,32","103,66",0
182291,0,0,0,0,0,484,455,590,0,591,0,15,0,13,0,0,0,0,1,1,0,West Coast,"1,31","103,76",0
182307,0,0,0,0,0,419,455,742,0,493,0,24,0,9,0,0,0,0,1,1,0,Shunfu Estate,"1,35","103,84",0
4138,2534,0,2534,783360,178,465,454,599,0,609,0,29,61,20,0,1,82,622,128,1,0,Potong Pasir,"1,33","103,87",0
10170,3432,0,3432,783360,170,482,454,1313,0,647,0,27,111,7,0,1,152,843,128,1,0,Bukit Merah,"1,35","103,82",0
44830,1558,0,1558,783360,421,459,454,566,0,631,0,34,141,7,0,1,44,386,128,1,0,Jurong Spring,"1,35","103,72",0
137754,2485,0,2486,783360,255,462,454,1622,0,605,1,25,12,10,0,1,144,804,128,1,1,Buangkok,"1,38","103,89",0
182899,2485,0,2486,783360,255,462,454,1622,0,605,1,25,12,10,0,1,144,804,128,1,1,Dover,"1,31","103,78",0
188098,1558,0,1558,783360,421,459,454,566,0,631,0,34,141,7,0,1,44,386,128,1,0,Marina Centre,"1,28","103,85",0
190763,3432,0,3432,783360,170,482,454,1313,0,647,0,27,111,7,0,1,152,843,128,1,0,Little India,"1,31","103,85",0
2949,1594,0,1594,777240,97,421,454,648,0,530,0,22,130,8,0,2,61,504,127,1,0,Jurong Green,"1,35","103,73",0
43086,1515,0,1515,777240,250,492,454,491,0,833,0,25,144,9,0,2,42,324,127,1,0,Jalan Kayu-Seletar,"1,4","103,87",0
48417,3030,0,3030,777240,91,472,454,1869,0,589,0,20,485,5,122,3,181,596,127,1,1,Holland Village,"1,31","103,8",0
55716,1782,0,1782,777240,324,419,454,686,0,570,0,32,129,8,0,1,56,519,127,1,0,Ayer Rajah,"1,27","103,85",0
126880,1492,0,1492,777240,232,462,454,524,0,611,0,20,117,9,0,2,77,585,127,1,0,Marina South,"1,28","103,87",0
183426,1492,0,1492,777240,232,462,454,524,0,611,0,20,117,9,0,2,77,585,127,1,0,Mount Pleasant,"1,33","103,83",0
187231,1782,0,1782,777240,324,419,454,686,0,570,0,32,129,8,0,1,56,519,127,1,0,Chong Boon,"1,37","103,86",0
187650,3030,0,3030,777240,91,472,454,1869,0,589,0,20,485,5,122,3,181,596,127,1,1,Potong Pasir,"1,33","103,87",0
188060,1515,0,1515,777240,250,492,454,491,0,833,0,25,144,9,0,2,42,324,127,1,0,Lorong Halus,"1,39","103,92",0
46440,1352,0,1352,330480,135,319,454,473,0,505,0,13,53,5,0,1,35,394,54,1,0,Woodlands,"1,44","103,79",0
188000,1352,0,1352,330480,135,319,454,473,0,505,0,13,53,5,0,1,35,394,54,1,0,Frankel Estate,"1,32","103,92",0
193220,234,0,234,783360,518,21,28,172,0,35,0,13,0,0,0,0,1,50,128,1,0,Tengah,"1,36","103,73",1
193684,602,0,602,783360,60,35,28,205,0,38,0,5,39,3,0,1,60,196,128,1,0,Labrador Park,"1,27","103,8",1
193739,533,0,533,783360,38,26,28,199,0,38,0,4,0,2,0,1,36,121,128,1,0,Yew Tee,"1,4","103,75",1
194082,495,0,495,783360,51,25,28,251,0,26,0,1,1,3,0,1,36,138,128,1,0,Dhoby Ghaut,"1,3","103,85",1
194083,495,0,495,783360,51,25,28,251,0,26,0,1,1,3,0,1,36,138,128,1,0,Geylang East,"1,32","103,89",1
194969,89,0,89,783360,41,21,28,38,1,4,0,0,80,2,0,1,0,0,128,1,0,Frankel Estate,"1,32","103,92",1
195016,86,0,86,783360,32,16,28,38,5,8,0,1,15,0,0,1,5,6,128,1,0,Shunfu Estate,"1,35","103,84",1
33368,0,0,0,0,0,419,454,1559,0,397,0,24,0,20,0,0,0,0,1,1,0,Pulau Tekong,"1,41","104,04",0
138270,0,0,0,0,0,370,454,928,2,675,1,18,0,8,0,0,0,0,1,1,1,Chinatown,"1,28","103,84",0
159567,0,0,0,0,0,395,454,926,0,499,0,27,0,13,0,0,0,0,1,1,0,Lok Yang,"1,32","103,7",0
166851,0,0,0,0,0,510,454,2326,0,683,1,39,0,16,0,0,0,0,1,1,1,Teban Gardens,"1,32","103,74",0
181685,0,0,0,0,0,510,454,2326,0,683,1,39,0,16,0,0,0,0,1,1,1,Dover,"1,31","103,78",0
182169,0,0,0,0,0,395,454,926,0,499,0,27,0,13,0,0,0,0,1,1,0,Murai,"1,39","103,69",0
182820,0,0,0,0,0,370,454,928,2,675,1,18,0,8,0,0,0,0,1,1,1,Tai Seng,"1,34","103,89",0
188631,0,0,0,0,0,419,454,1559,0,397,0,24,0,20,0,0,0,0,1,1,0,Telok Blangah,"1,27","103,81",0
7804,1247,0,1247,783360,117,252,453,489,0,567,0,14,74,2,0,1,20,279,128,1,0,Seletar,"1,41","103,87",0
7805,1247,0,1247,783360,117,252,453,489,0,567,0,14,74,2,0,1,20,279,128,1,0,Simpang,"1,44","103,85",0
10507,2915,0,2915,783360,181,414,453,1206,0,671,0,23,77,10,0,2,104,734,128,1,0,Bukit Chandu,"1,28","103,79",0
118834,1867,0,1867,783360,90,434,453,872,0,591,0,32,151,4,0,2,242,762,128,1,0,Tanglin,"1,31","103,82",0
184296,1867,0,1867,783360,90,434,453,872,0,591,0,32,151,4,0,2,242,762,128,1,0,Nanyang,"1,35","103,69",0
190326,2915,0,2915,783360,181,414,453,1206,0,671,0,23,77,10,0,2,104,734,128,1,0,Tiong Bahru,"1,29","103,83",0
10720,2589,0,2589,777240,139,470,453,1497,0,653,0,15,123,8,0,1,96,673,127,1,0,West Coast,"1,31","103,76",0
39506,2215,0,2215,777240,682,423,453,1129,0,562,0,28,146,7,0,2,174,708,127,1,0,Tanglin,"1,31","103,82",0
108576,4440,0,4440,777240,6119,366,453,2457,0,402,0,30,221,12,9,3,691,2526,127,1,0,Marina Centre,"1,28","103,85",0
118650,1820,0,1820,777240,711,451,453,773,0,730,0,30,146,6,0,2,281,685,127,1,0,Chinatown,"1,28","103,84",0
184126,1820,0,1820,777240,711,451,453,773,0,730,0,30,146,6,0,2,281,685,127,1,0,Watten,"1,33","103,81",0
185613,4440,0,4440,777240,6119,366,453,2457,0,402,0,30,221,12,9,3,691,2526,127,1,0,Serangoon,"1,36","103,87",0
188413,2215,0,2215,777240,682,423,453,1129,0,562,0,28,146,7,0,2,174,708,127,1,0,Jalan Kayu-Seletar,"1,4","103,87",0
190127,2589,0,2589,777240,139,470,453,1497,0,653,0,15,123,8,0,1,96,673,127,1,0,St Michael's,"1,33","103,86",0
4282,0,0,0,0,0,515,453,434,0,697,0,10,0,8,0,0,0,0,1,1,0,Bedok,"1,32","103,93",0
192090,251,0,251,783360,25,18,27,96,0,36,0,4,0,1,0,0,0,40,128,1,0,Admiralty,"1,44","103,8",1
193544,412,0,412,783360,43,23,27,109,0,38,0,6,4,0,0,1,25,96,128,1,0,Holland Village,"1,31","103,8",1
193835,429,0,429,783360,33,20,27,114,0,37,0,2,7,0,0,1,38,102,128,1,0,Tuas West,"1,33","103,63",1
194689,88,0,88,783360,39,14,27,44,2,15,0,1,57,0,0,1,2,1,128,1,0,Mount Vernon,"1,34","103,88",1
194780,85,0,85,783360,42,26,27,30,1,15,0,1,87,1,0,1,3,6,128,1,0,Dunearn,"1,32","103,83",1
194887,98,0,98,783360,32,27,27,41,26,21,0,0,81,0,0,1,0,4,128,1,0,Lok Yang,"1,32","103,7",1
195018,84,0,84,783360,18,19,27,33,6,12,0,1,9,0,0,1,2,4,128,1,0,Bukit Ho Swee,"1,29","103,83",1
195020,92,0,92,783360,25,15,27,48,3,16,0,0,25,1,0,1,0,0,128,1,0,Hillview,"1,36","103,77",1
195120,95,0,95,783360,58,22,27,44,4,12,0,1,49,0,0,1,1,0,128,1,0,Farrer Park,"1,31","103,85",1
195208,87,0,87,783360,27,16,27,43,7,8,0,1,119,2,0,1,0,0,128,1,0,Queenstown,"1,29","103,79",1
195209,87,0,87,783360,27,16,27,43,7,8,0,1,119,2,0,1,0,0,128,1,0,Choa Chu Kang,"1,38","103,75",1
4993,0,0,0,0,0,431,453,265,4,749,0,16,0,8,0,0,0,0,1,1,0,West Coast,"1,31","103,76",0
18701,0,0,0,0,0,373,453,2602,1,289,0,25,0,19,0,0,0,0,1,1,0,Potong Pasir,"1,33","103,87",0
33153,0,0,0,0,0,386,453,1451,0,383,1,23,0,18,0,0,0,0,1,1,1,Fidelio Estate,"1,35","103,82",0
69189,0,0,0,0,0,391,453,416,0,449,0,34,0,12,0,0,0,0,1,1,0,Teban Gardens,"1,32","103,74",0
115295,0,0,0,0,0,481,453,293,0,614,1,17,0,5,0,0,0,0,1,1,1,Bedok Reservoir,"1,34","103,92",0
184462,0,0,0,0,0,481,453,293,0,614,1,17,0,5,0,0,0,0,1,1,1,Little India,"1,31","103,85",0
187004,0,0,0,0,0,391,453,416,0,449,0,34,0,12,0,0,0,0,1,1,0,Ayer Rajah,"1,27","103,85",0
188914,0,0,0,0,0,386,453,1451,0,383,1,23,0,18,0,0,0,0,1,1,1,Buangkok,"1,38","103,89",0
189264,0,0,0,0,0,373,453,2602,1,289,0,25,0,19,0,0,0,0,1,1,0,HarbourFront,"1,27","103,82",0
106738,2415,0,2415,783360,1115,441,452,1720,0,442,0,15,108,23,0,2,276,1482,128,1,0,Mandai,"1,43","103,82",0
114191,3676,0,3676,783360,211,490,452,258,0,809,1,26,146,9,0,2,277,910,128,1,1,Boon Keng,"1,32","103,86",0
114192,3676,0,3676,783360,211,490,452,258,0,809,1,26,146,9,0,2,277,910,128,1,1,Chin Bee,"1,34","103,72",0
184714,3676,0,3676,783360,211,490,452,258,0,809,1,26,146,9,0,2,277,910,128,1,1,Jurong Island,"1,28","103,68",0
191632,285,0,285,783360,23,35,26,152,0,55,0,6,0,0,0,1,3,51,128,1,0,Nanyang,"1,35","103,69",1
194687,99,0,99,783360,56,18,26,52,6,12,0,0,104,0,0,1,0,0,128,1,0,"Clementi, Singapore","1,32","103,76",1
194811,305,0,305,783360,25,28,26,234,1,32,0,1,3,0,0,1,31,50,128,1,0,Buona Vista,"1,31","103,79",1
194863,100,0,100,783360,25,23,26,42,7,12,0,0,24,1,0,1,5,15,128,1,0,Buona Vista,"1,31","103,79",1
194972,101,0,101,783360,39,25,26,40,9,9,0,2,119,1,0,1,5,1,128,1,0,Labrador Park,"1,27","103,8",1
195111,75,0,75,783360,12,13,26,35,4,5,0,0,1,0,0,1,2,1,128,1,0,Jurong Spring,"1,35","103,72",1
195185,92,0,92,783360,37,23,26,42,6,14,0,0,57,0,0,1,0,2,128,1,0,Pioneer Sector,"1,29","103,67",1
196772,901,0,901,783360,58,17,26,272,0,35,0,5,0,1,0,0,17,319,128,1,0,Ghim Moh,"1,31","103,79",1
196997,909,0,909,783360,51,23,26,268,0,34,0,6,0,1,0,0,6,326,128,1,0,Simei,"1,34","103,95",1
197190,917,0,917,783360,66,42,26,260,0,57,0,7,0,1,0,1,5,423,128,1,0,Geylang Serai,"1,32","103,9",1
197191,917,0,917,783360,66,42,26,260,0,57,0,7,0,1,0,1,5,423,128,1,0,Bartley,"1,34","103,88",1
184715,3676,0,3676,783360,211,490,452,258,0,809,1,26,146,9,0,2,277,910,128,1,1,Bedok Reservoir,"1,34","103,92",0
185905,2415,0,2415,783360,1115,441,452,1720,0,442,0,15,108,23,0,2,276,1482,128,1,0,Bukit Merah,"1,35","103,82",0
10455,2917,0,2917,777240,187,400,452,1237,0,613,0,16,145,9,0,2,169,740,127,1,0,Bukit Purmei,"1,27","103,83",0
53026,1541,0,1541,777240,161,498,452,549,0,729,1,16,234,4,1,2,29,497,127,1,1,Lim Chu Kang,"1,43","103,72",0
53394,1370,0,1370,777240,94,450,452,445,0,710,0,8,244,6,0,2,28,470,127,1,0,Geylang Serai,"1,32","103,9",0
55509,1763,0,1763,777240,112,445,452,623,0,598,1,15,152,8,0,2,52,488,127,1,1,Yuhua,"1,34","103,74",0
118984,1984,0,1984,777240,119,470,452,923,0,660,0,41,147,7,0,2,203,622,127,1,0,Marina East,"1,29","103,87",0
127031,1390,0,1390,777240,83,486,452,368,0,766,0,31,127,5,0,2,114,398,127,1,0,Hume Estate,"1,35","103,82",0
183587,1390,0,1390,777240,83,486,452,368,0,766,0,31,127,5,0,2,114,398,127,1,0,Simei,"1,34","103,95",0
184136,1984,0,1984,777240,119,470,452,923,0,660,0,41,147,7,0,2,203,622,127,1,0,Buona Vista,"1,31","103,79",0
187373,1763,0,1763,777240,112,445,452,623,0,598,1,15,152,8,0,2,52,488,127,1,1,Cheng San,"1,37","103,89",0
187446,1541,0,1541,777240,161,498,452,549,0,729,1,16,234,4,1,2,29,497,127,1,1,Kallang Bahru,"1,32","103,87",0
187473,1370,0,1370,777240,94,450,452,445,0,710,0,8,244,6,0,2,28,470,127,1,0,Lok Yang,"1,32","103,7",0
190448,2917,0,2917,777240,187,400,452,1237,0,613,0,16,145,9,0,2,169,740,127,1,0,Western Water Catchment,"1,41","103,7",0
33128,0,0,0,0,0,332,452,1495,0,323,0,17,0,13,0,0,0,0,1,1,0,Novena,"1,32","103,84",0
159638,0,0,0,0,0,411,452,895,0,451,0,26,0,12,0,0,0,0,1,1,0,Dhoby Ghaut,"1,3","103,85",0
182177,0,0,0,0,0,411,452,895,0,451,0,26,0,12,0,0,0,0,1,1,0,Buangkok,"1,38","103,89",0
188910,0,0,0,0,0,332,452,1495,0,323,0,17,0,13,0,0,0,0,1,1,0,Woodgrove,"1,43","103,78",0
39222,2589,0,2589,783360,580,470,451,647,0,752,0,55,212,6,1,2,334,2034,128,1,0,Radin Mas,"1,28","103,83",0
123680,2324,0,2324,783360,101,448,451,858,0,618,0,31,140,17,0,2,231,859,128,1,0,Sennett Estate,"1,35","103,82",0
126699,1342,0,1342,783360,71,461,451,392,0,693,0,16,140,12,0,2,177,576,128,1,0,Sungei Road,"1,3","103,85",0
183536,1342,0,1342,783360,71,461,451,392,0,693,0,16,140,12,0,2,177,576,128,1,0,Buangkok,"1,38","103,89",0
183868,2324,0,2324,783360,101,448,451,858,0,618,0,31,140,17,0,2,231,859,128,1,0,Boon Keng,"1,32","103,86",0
188360,2589,0,2589,783360,580,470,451,647,0,752,0,55,212,6,1,2,334,2034,128,1,0,Bedok Town Park,"1,34","103,94",0
10269,2107,0,2107,777240,99,456,451,658,0,812,0,54,22,7,0,1,99,500,127,1,0,Orchard Road,"1,3","103,85",0
10270,2107,0,2107,777240,99,456,451,658,0,812,0,54,22,7,0,1,99,500,127,1,0,Pulau Ubin,"1,41","103,96",0
10506,3039,0,3039,777240,239,444,451,1202,0,693,0,15,79,9,0,2,126,825,127,1,0,Ang Mo Kio,"1,37","103,85",0
36965,1738,0,1738,777240,618,447,451,772,0,495,0,31,134,17,0,1,45,447,127,1,0,Cairnhill,"1,31","103,84",0
108765,5502,0,5502,777240,6120,420,451,2824,0,426,2,17,251,9,17,3,709,2829,127,1,1,Punggol,"1,4","103,91",0
120895,2335,0,2334,777240,413,475,451,1117,0,599,0,14,130,3,0,2,117,619,127,1,0,Jurong Spring,"1,35","103,72",0
125310,1806,0,1806,777240,2843,472,451,805,3,581,0,53,0,4,0,0,0,6,127,1,0,Bukit Brown,"1,33","103,83",0
128909,2105,0,2105,777240,297,419,451,1291,0,563,0,17,10,10,0,1,157,617,127,1,0,Dunearn,"1,32","103,83",0
193122,201,0,201,783360,4318,16,25,159,0,36,0,2,0,0,0,1,0,14,128,1,0,Bedok,"1,32","103,93",1
193561,338,0,338,783360,30,24,25,125,0,33,1,6,46,1,0,1,30,96,128,1,1,Somapah,"1,34","103,96",1
193690,561,0,561,783360,40,31,25,196,0,47,0,7,48,1,0,1,50,131,128,1,0,Bukit Chandu,"1,28","103,79",1
193728,410,0,410,783360,51,27,25,91,0,39,0,4,4,3,0,1,16,80,128,1,0,Elias,"1,38","103,94",1
193878,247,0,247,783360,61,19,25,68,0,36,0,3,0,1,0,1,6,27,128,1,0,Tuas West,"1,33","103,63",1
194881,87,0,87,783360,18,21,25,38,4,19,0,1,110,1,0,1,2,0,128,1,0,Ayer Rajah,"1,27","103,85",1
194965,75,0,75,783360,30,12,25,33,7,5,1,0,67,0,0,1,0,3,128,1,1,Holland Village,"1,31","103,8",1
195117,67,0,67,783360,28,13,25,28,3,4,0,0,7,0,0,1,1,2,128,1,0,Teck Ghee,"1,37","103,85",1
196923,773,0,773,783360,51,14,25,265,0,36,0,6,0,1,0,1,6,309,128,1,0,Jurong Spring,"1,35","103,72",1
197088,872,0,872,783360,52,22,25,284,0,39,0,4,0,1,0,0,12,370,128,1,0,Geylang,"1,32","103,89",1
198295,493,0,493,783360,122,20,25,221,0,38,0,12,0,5,0,0,2,155,128,1,0,Woodlands,"1,44","103,79",1
183332,2105,0,2105,777240,297,419,451,1291,0,563,0,17,10,10,0,1,157,617,127,1,0,MacPherson,"1,33","103,89",0
183791,1806,0,1806,777240,2843,472,451,805,3,581,0,53,0,4,0,0,0,6,127,1,0,Sungei Road,"1,3","103,85",0
184035,2335,0,2334,777240,413,475,451,1117,0,599,0,14,130,3,0,2,117,619,127,1,0,Holland Village,"1,31","103,8",0
185351,5502,0,5502,777240,6120,420,451,2824,0,426,2,17,251,9,17,3,709,2829,127,1,1,Labrador Park,"1,27","103,8",0
188697,1738,0,1738,777240,618,447,451,772,0,495,0,31,134,17,0,1,45,447,127,1,0,Little India,"1,31","103,85",0
190325,3039,0,3039,777240,239,444,451,1202,0,693,0,15,79,9,0,2,126,825,127,1,0,Marina South,"1,28","103,87",0
190674,2107,0,2107,777240,99,456,451,658,0,812,0,54,22,7,0,1,99,500,127,1,0,Kembangan,"1,32","103,91",0
190675,2107,0,2107,777240,99,456,451,658,0,812,0,54,22,7,0,1,99,500,127,1,0,Shunfu Estate,"1,35","103,84",0
159610,0,0,0,0,0,337,451,596,0,492,0,21,0,13,0,0,0,0,1,1,0,Commonwealth,"1,3","103,8",0
182172,0,0,0,0,0,337,451,596,0,492,0,21,0,13,0,0,0,0,1,1,0,Marsiling,"1,43","103,77",0
39296,2000,0,2000,783360,1559,486,450,828,0,769,0,42,143,6,0,1,135,730,128,1,0,Somapah,"1,34","103,96",0
42847,1645,0,1645,783360,224,439,450,668,0,605,0,25,222,7,0,2,42,548,128,1,0,Bukit Gombak,"1,36","103,75",0
188042,1645,0,1645,783360,224,439,450,668,0,605,0,25,222,7,0,2,42,548,128,1,0,Bartley,"1,34","103,88",0
188519,2000,0,2000,783360,1559,486,450,828,0,769,0,42,143,6,0,1,135,730,128,1,0,Kent Ridge,"1,29","103,78",0
2775,1482,0,1482,777240,80,423,450,510,0,560,0,8,126,8,0,1,34,392,127,1,0,Punggol,"1,4","103,91",0
39575,2341,0,2341,777240,987,447,450,1287,0,531,1,25,146,21,0,2,181,782,127,1,1,Loyang,"1,37","103,97",0
121375,2012,0,2012,777240,319,478,450,944,0,630,0,15,108,5,0,2,80,554,127,1,0,Bedok Reservoir,"1,34","103,92",0
126692,1555,0,1555,777240,114,468,450,559,0,676,1,16,131,4,0,2,175,647,127,1,1,Queenstown,"1,29","103,79",0
183535,1555,0,1555,777240,114,468,450,559,0,676,1,16,131,4,0,2,175,647,127,1,1,Aljunied,"1,32","103,88",0
183935,2012,0,2012,777240,319,478,450,944,0,630,0,15,108,5,0,2,80,554,127,1,0,Bukit Panjang,"1,38","103,77",0
188262,2341,0,2341,777240,987,447,450,1287,0,531,1,25,146,21,0,2,181,782,127,1,1,Tai Seng,"1,34","103,89",0
18889,0,0,0,0,0,346,450,1769,0,290,0,22,0,53,0,0,0,0,1,1,0,Chong Pang,"1,43","103,83",0
109496,0,0,0,0,0,380,450,1987,10,422,0,30,0,9,0,0,0,0,1,1,0,Bukit Timah,"1,35","103,78",0
166952,0,0,0,0,0,447,450,3270,0,576,1,22,0,12,0,0,0,0,1,1,1,Western Water Catchment,"1,41","103,7",0
181720,0,0,0,0,0,447,450,3270,0,576,1,22,0,12,0,0,0,0,1,1,1,Jurong Green,"1,35","103,73",0
185413,0,0,0,0,0,380,450,1987,10,422,0,30,0,9,0,0,0,0,1,1,0,Jurong?esidential,"1,35","103,82",0
189296,0,0,0,0,0,346,450,1769,0,290,0,22,0,53,0,0,0,0,1,1,0,Lavender,"1,31","103,86",0
10338,3017,0,3017,783360,135,446,449,1163,0,682,0,16,67,5,0,1,125,781,128,1,0,Pasir Laba,"1,33","103,67",0
191989,187,0,187,783360,36,22,24,112,0,43,0,3,0,1,0,0,1,31,128,1,0,Bartley,"1,34","103,88",1
192669,390,0,390,783360,288,28,24,308,0,40,0,14,0,0,0,0,7,90,128,1,0,Rochor,"1,31","103,87",1
194737,106,0,106,783360,27,15,24,60,9,7,0,0,76,0,0,1,0,2,128,1,0,Hillview,"1,36","103,77",1
194776,63,0,63,783360,16,17,24,20,4,13,0,0,70,0,0,1,1,0,128,1,0,Wrexham,"1,35","103,82",1
194865,85,0,85,783360,33,13,24,38,5,20,0,0,23,0,0,1,1,4,128,1,0,Seletar,"1,41","103,87",1
194878,61,0,61,783360,10,16,24,21,18,18,0,0,25,2,0,1,1,5,128,1,0,Simei,"1,34","103,95",1
194967,82,0,82,783360,28,20,24,34,1,9,0,1,107,1,0,1,0,4,128,1,0,Marine Parade,"1,3","103,9",1
194998,104,0,104,783360,44,26,24,52,50,15,0,1,60,1,0,1,2,11,128,1,0,Serangoon Gardens,"1,36","103,87",1
195038,77,0,77,783360,22,17,24,35,8,6,0,0,90,0,0,1,2,0,128,1,0,Chinatown,"1,28","103,84",1
195039,77,0,77,783360,22,17,24,35,8,6,0,0,90,0,0,1,2,0,128,1,0,Tuas Crescent,"1,32","103,64",1
195048,69,0,69,783360,18,15,24,27,5,8,0,0,5,0,0,1,2,4,128,1,0,Bartley,"1,34","103,88",1
195049,69,0,69,783360,18,15,24,27,5,8,0,0,5,0,0,1,2,4,128,1,0,Loyang,"1,37","103,97",1
198420,567,0,567,783360,70,28,24,214,0,33,0,3,0,1,0,0,10,316,128,1,0,one-North,"1,3","103,79",1
10487,2023,0,2023,783360,103,428,449,804,0,789,0,48,23,10,0,1,81,504,128,1,0,Teban Gardens,"1,32","103,74",0
118817,1596,0,1596,783360,73,453,449,595,0,749,0,32,148,6,0,2,178,611,128,1,0,Chin Bee,"1,34","103,72",0
184292,1596,0,1596,783360,73,453,449,595,0,749,0,32,148,6,0,2,178,611,128,1,0,Tuas South,"1,26","103,61",0
